"Presion","Profundidad","Temperatura","Conductividad","Conductancia","Salinidad","Vel_Sonido","Densidad","Latitud","Longitud","Fecha","Hora","Estacion","Marea","Transecto","No.Estacion"
"148",7.65,7.668619448,27.72744942,52231.83594,49530.02328,32.40054444,1538.108039,1020.564263,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"149",7.95,7.969168321,27.71461818,52245.79417,49555.31879,32.41902723,1538.103813,1020.583565,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"150",8.25,8.269712343,27.70045915,52247.54471,49570.29364,32.42993099,1538.0886,1020.597599,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"151",8.55,8.570248733,27.67300089,52274.06616,49621.31005,32.46729391,1538.071433,1020.635784,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"152",8.85,8.870774702,27.63465407,52273.14486,49656.58631,32.49308832,1538.017534,1020.668771,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"153",9.15,9.171286627,27.57206233,52290.12003,49731.85159,32.54823168,1537.939955,1020.731578,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"154",9.45,9.471782976,27.52343071,52292.3914,49780.06072,32.58350983,1537.872663,1020.774966,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"155",9.75,9.772267329,27.46477287,52269.25805,49813.67039,32.60804012,1537.771225,1020.81347,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"156",10.05,10.07273745,27.39186733,52261.33556,49875.42745,32.65322254,1537.659168,1020.872028,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"157",10.21161505,10.23459994,27.37139511,52256.29688,49890.11345,32.66393399,1537.62686,1020.887314,2.7041184,-78.3186185,"29/04/2021","  16:58:04","S05","Alta","Sanquianga","5"
"158",0.15,0.15058722,27.61992777,48081.39807,45687.4421,29.60022297,1534.785671,1018.464061,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"159",0.45,0.451750919,27.62710819,48167.78947,45763.28733,29.65508573,1534.864858,1018.504237,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"160",0.75,0.752881204,27.67108444,48614.13407,46148.78788,29.93448368,1535.264086,1018.70118,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"161",1.05,1.05397535,27.67757892,48714.51012,46238.37231,29.99940876,1535.352275,1018.749121,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"162",1.35,1.355038379,27.71081489,49078.82456,46554.79589,30.2290939,1535.674558,1018.91217,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"163",1.65,1.656014085,27.75292867,49969.77921,47362.0901,30.81641473,1536.393586,1019.340774,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"164",1.95,1.956902416,27.7440106,50268.81717,47653.57867,31.02884874,1536.602468,1019.504373,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"165",2.25,2.25777429,27.73400729,50151.12629,47551.02908,30.95398054,1536.506077,1019.452668,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"166",2.55,2.558647344,27.73457381,50234.60347,47629.66668,31.01124788,1536.572781,1019.496767,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"167",2.85,2.859495862,27.74615633,50486.49917,47857.9888,31.17776435,1536.779459,1019.619351,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"168",3.15,3.16029278,27.77300127,50964.4363,48286.46758,31.49069255,1537.174776,1019.846967,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"169",3.45,3.461038166,27.78537991,51216.63238,48514.03217,31.65704437,1537.383009,1019.969186,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"170",3.75,3.761734958,27.79974639,51636.25513,48898.20374,31.93823818,1537.71676,1020.177007,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"171",4.05,4.062395585,27.807781,51719.56773,48969.64686,31.99050643,1537.794936,1020.214964,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"172",4.35,4.363051325,27.80993018,51712.17049,48960.65032,31.98383124,1537.797773,1020.210551,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"173",4.65,4.663706018,27.80934323,51731.73001,48979.71348,31.99771902,1537.81616,1020.222459,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"174",4.95,4.964359441,27.81497671,51732.81416,48975.51545,31.99456047,1537.83051,1020.219566,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"175",5.25,5.265013744,27.82152462,51735.7461,48972.21963,31.99206311,1537.847604,1020.216874,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"176",5.55,5.565667266,27.82118845,51748.92872,48985.00983,32.00135411,1537.861706,1020.22525,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"177",5.85,5.866318379,27.82314323,51765.75199,48999.12124,32.01161396,1537.88196,1020.233616,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"178",6.15,6.166967534,27.83040337,51785.18761,49010.78195,32.02007835,1537.912201,1020.238926,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"179",6.45,6.467614905,27.83062553,51796.99805,49021.7535,32.02803756,1537.926148,1020.246122,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"180",6.75,6.768259994,27.83430576,51817.16797,49037.42674,32.03944357,1537.951471,1020.254793,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"181",7.05,7.068901075,27.83307138,51849.15986,49068.84884,32.06239494,1537.977963,1020.273716,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"182",7.35,7.369538033,27.83642578,51870.31641,49085.75442,32.07470623,1538.003509,1020.283171,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"183",7.65,7.670170255,27.84086742,51919.35862,49128.034,32.10562269,1538.051101,1020.306247,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"184",7.95,7.970794692,27.84052622,51974.32792,49180.36556,32.1439151,1538.095765,1020.336404,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"185",8.25,8.271413752,27.84210476,51987.41701,49191.2815,32.15183811,1538.112708,1020.343135,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"186",8.55,8.572026423,27.85362258,52074.5777,49263.01657,32.20437341,1538.198912,1020.380165,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"187",8.85,8.872629775,27.85434532,52124.46582,49309.5369,32.23842009,1538.241479,1020.406791,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"188",9.15,9.173227615,27.84984112,52136.33789,49324.97127,32.24966132,1538.248317,1020.417975,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"189",9.45,9.473817968,27.85401274,52217.47535,49397.83439,32.30304839,1538.318985,1020.458014,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"190",9.75,9.774399198,27.85757653,52263.59374,49438.12899,32.33254122,1538.363102,1020.480304,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"191",10.05,10.07497467,27.85721111,52293.64063,49466.89347,32.35357316,1538.389518,1020.497507,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"192",10.35,10.37554618,27.85574667,52308.32572,49482.15569,32.36469415,1538.403028,1020.507621,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"193",10.65,10.67611639,27.85641329,52305.16359,49478.54039,32.36195691,1538.406691,1020.50664,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"194",10.95,10.97668495,27.85356712,52322.54687,49497.64957,32.37590239,1538.420092,1020.519322,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"195",11.25,11.27725057,27.85561764,52338.01496,49510.36172,32.38515267,1538.439486,1020.526898,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"196",11.55,11.57781486,27.85403136,52336.6887,49510.59301,32.38523899,1538.441091,1020.528764,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"197",11.85,11.87837909,27.85652733,52336.44727,49508.02664,32.38327191,1538.449655,1020.527772,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"198",12.15,12.17894351,27.85318164,52328.67849,49503.81119,32.38009317,1538.443885,1020.527754,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"199",12.45,12.47950628,27.85083771,52344.99219,49521.4404,32.39295304,1538.457263,1020.539458,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"200",12.75,12.78006799,27.85330363,52338.58978,49513.07315,32.38672683,1538.46127,1020.535276,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"201",13.05,13.08062936,27.8517489,52347.01562,49522.50087,32.39356531,1538.470064,1020.542204,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"202",13.35,13.381189,27.84921169,52350.55566,49528.22756,32.39768631,1538.473796,1020.547407,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"203",13.65,13.68174783,27.84902107,52349.0898,49527.01936,32.39671589,1538.477406,1020.54803,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"204",13.95,13.98230572,27.84835196,52357.5672,49535.66692,32.40298193,1538.487576,1020.554241,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"205",14.25,14.28286248,27.84475422,52353.02344,49534.74021,32.40221745,1538.483787,1020.556118,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"206",14.55,14.58341866,27.84639236,52357.86093,49537.78167,32.40436772,1538.494775,1020.558494,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"207",14.85,14.88397378,27.84476168,52362.95056,49544.12594,32.40894246,1538.501012,1020.563746,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"208",15.15,15.184528,27.84481716,52363.12891,49544.24267,32.40894488,1538.506197,1020.56502,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"209",15.45,15.48508134,27.84341749,52368.25777,49550.40785,32.41338822,1538.512812,1020.570098,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"210",15.75,15.78563357,27.84273594,52370.18737,49552.87273,32.41511468,1538.518168,1020.572904,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"211",16.05,16.08618309,27.83521897,52386.48159,49575.34256,32.43152941,1538.523728,1020.588947,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"212",16.35,16.38673082,27.83614497,52378.89701,49567.29626,32.42553764,1538.524539,1020.585438,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"213",16.65,16.68727714,27.83249187,52396.44922,49587.33476,32.44016846,1538.536857,1020.598895,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"214",16.95,16.98782143,27.83158434,52393.99618,49585.865,32.43900547,1538.53866,1020.599604,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"215",17.25,17.28836329,27.81870833,52402.0349,49605.56265,32.45338368,1538.530082,1020.615845,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"216",17.55,17.58890157,27.81489938,52409.60448,49616.30628,32.46118925,1538.534851,1020.624226,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"217",17.85,17.88943556,27.79077374,52409.07373,49638.47848,32.47738061,1538.502994,1020.645454,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"218",18.15,18.18996395,27.77303505,52410.96094,49656.95159,32.49085709,1538.482547,1020.662583,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"219",18.45,18.4904872,27.7482794,52403.56984,49673.25042,32.50273185,1538.444665,1020.680766,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"220",18.75,18.79100589,27.71894903,52379.35846,49677.92361,32.50606189,1538.387468,1020.693999,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"221",19.05,19.09151954,27.69106183,52372.91979,49698.10625,32.52078299,1538.345478,1020.715319,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"222",19.35,19.39202908,27.6756066,52359.24652,49699.70913,32.52186392,1538.31697,1020.722391,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"223",19.65,19.69253671,27.66614795,52353.61853,49703.29193,32.52440379,1538.30346,1020.728629,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"224",19.95,19.99304249,27.65848351,52351.85938,49708.85591,32.52840033,1538.295515,1020.735385,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"225",20.25,20.29354604,27.64676736,52347.36216,49715.64712,32.53329442,1538.279406,1020.744117,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"226",20.55,20.59404758,27.63549511,52337.12466,49716.56916,32.53387687,1538.259733,1020.749466,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"227",20.85,20.89454991,27.63878814,52320.35627,49697.53115,32.51981101,1538.257344,1020.739131,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"228",21.15,21.19505186,27.63343298,52334.74353,49716.25502,32.53347612,1538.264787,1020.752407,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"229",21.45,21.49555202,27.62657816,52320.1322,49708.84868,32.52794453,1538.248586,1020.751743,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"230",21.75,21.79605244,27.62204427,52309.03588,49702.58815,32.52325705,1538.238493,1020.750968,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"231",22.05,22.09655169,27.60810117,52301.84137,49708.92335,32.52781193,1538.216985,1020.760156,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"232",22.35,22.39705017,27.60668357,52290.25579,49699.25135,32.5206217,1538.211258,1020.756499,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"233",22.65,22.69754796,27.59220709,52281.51134,49704.61808,32.5244637,1538.187782,1020.765322,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"234",22.95,22.99817178,27.55506864,50568.99431,48110.4826,31.35664611,1536.875907,1019.901332,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"235",23.10008892,23.14872173,27.54236398,48326.98759,45988.59275,29.81253028,1535.220366,1018.747019,2.7350972,-78.3174367,"30/04/2021","  6:30:01","S04","Alta","Sanquianga","4"
"236",0.15,0.150520792,27.62935811,48963.85844,46517.62838,30.20242581,1535.441906,1018.912926,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"237",0.45,0.451559306,27.60621361,48906.4689,46483.54781,30.17759315,1535.36833,1018.902946,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"238",0.75,0.752594981,27.61963162,49001.44437,46561.94168,30.23446423,1535.463772,1018.942653,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"239",1.05,1.053621306,27.6265158,49055.97623,46607.66106,30.26760608,1535.519374,1018.966629,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"240",1.35,1.354641628,27.63291099,49096.39049,46640.39055,30.29131234,1535.563915,1018.983679,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"241",1.65,1.655658614,27.62257652,49089.45422,46642.9596,30.29310164,1535.547456,1018.989605,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"242",1.95,1.956670601,27.65031957,49184.65334,46708.78899,30.34086919,1535.665695,1019.017916,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"243",2.25,2.257666808,27.66015683,49349.81783,46856.8846,30.44847669,1535.806462,1019.096834,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"244",2.55,2.558629999,27.69293512,49678.25091,47139.38481,30.65397238,1536.10224,1019.241903,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"245",2.85,2.859535977,27.72543915,50194.84347,47600.21375,30.98968774,1536.534533,1019.484798,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"246",3.15,3.160373108,27.7741556,50700.53588,48035.38333,31.30721305,1536.983953,1019.708849,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"247",3.45,3.46115917,27.78999218,50959.0109,48265.78751,31.47549227,1537.201975,1019.831394,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"248",3.75,3.761899808,27.79047906,51314.82592,48602.34917,31.72159101,1537.467561,1020.017304,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"249",4.05,4.062610079,27.80262513,51371.0764,48644.43412,31.75231323,1537.532257,1020.037761,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"250",4.35,4.363315348,27.80324403,51396.33031,48667.77719,31.76931916,1537.556632,1020.051622,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"251",4.65,4.664018009,27.80758122,51408.97859,48675.75583,31.77507817,1537.577489,1020.055844,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"252",4.95,4.964719037,27.81164735,51427.02545,48689.0942,31.7847612,1537.601873,1020.063098,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"253",5.25,5.265418727,27.81873297,51440.17693,48695.01221,31.78901185,1537.627297,1020.065303,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"254",5.55,5.566117619,27.82710359,51458.05383,48704.21652,31.79566848,1537.658134,1020.0689,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"255",5.85,5.866815262,27.83094364,51471.94288,48713.82124,31.8026186,1537.679124,1020.074174,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"256",6.15,6.167512121,27.83543301,51477.55469,48714.99272,31.80339412,1537.695059,1020.074603,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"257",6.45,6.468207703,27.84827267,51512.22189,48735.95606,31.81866071,1537.744967,1020.083225,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"258",6.75,6.768900658,27.85750192,51543.0168,48756.57657,31.83367745,1537.786516,1020.09282,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"259",7.05,7.069591926,27.87245846,51568.81445,48767.18045,31.84135874,1537.833144,1020.095062,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"260",7.35,7.370281738,27.88559532,51602.83789,48787.23363,31.85596043,1537.882978,1020.103084,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"261",7.65,7.670968074,27.8952521,51646.57418,48819.66918,31.87963295,1537.934575,1020.119037,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"262",7.95,7.971652683,27.9113558,51662.52427,48819.88326,31.87970401,1537.975704,1020.11519,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"263",8.25,8.272337159,27.91912108,51682.46541,48831.56065,31.88817344,1538.007038,1020.120335,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"264",8.55,8.57302032,27.92838079,51702.91268,48842.33364,31.89598014,1538.041006,1020.1245,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"265",8.85,8.873702173,27.93966198,51728.38867,48855.98693,31.90589625,1538.081702,1020.129596,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"266",9.15,9.174383516,27.95026779,51740.58594,48857.71885,31.90707939,1538.111684,1020.128352,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"267",9.45,9.475064878,27.96027374,51757.10938,48864.08785,31.9116595,1538.143897,1020.129851,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
"268",9.75,9.775742794,27.96971958,51812.763,48907.90758,31.94367804,1538.203749,1020.152128,2.7703504,-78.3186895,"30/04/2021","  7:04:27","S03","Alta","Sanquianga","3"
